Id,Endpoint,Code,TestDir,DataSize,AppBufferSize,FileStreamBufferSize,ClientElapsedMs,ServerElapsedMs
ea331068-a56e-4e48-8f84-0efbc8f3ec76,,,HOME,16777216,81920,1,14032.9923,13965.6395
adc553e7-c816-4f75-b587-6ca0b52930e8,,,HOME,16777216,81920,1,9868.4309,9810.5722
c51e26c7-0163-41ab-b11c-f9e9b48fa37e,,,HOME,16777216,81920,1,8648.486,8618.026
f011fc21-27ac-4d82-9132-f58db57dac0b,,,HOME,16777216,81920,1,7552.2513,7510.4647
e1e4fe5c-eeeb-458e-a2d6-86968bb05fad,,,HOME,16777216,81920,1,9461.5227,9432.7533
6eee1078-2b72-41ab-8eca-81382a431c1b,,,HOME,16777216,81920,1,9972.2666,8967.5529
994193c8-df36-4464-a787-e0bcb6bdeda4,,,HOME,16777216,81920,1,15705.6389,15673.1434
7d2a8a39-f1d9-4526-a15c-b21f47288a1b,,,HOME,16777216,81920,1,9927.5168,9888.8408
5bd21921-15b8-44f9-854c-3b5af8d92011,,,HOME,16777216,81920,1,9123.0961,9086.1616
2a1af176-f432-4937-a3d6-6f8d23a13671,,,HOME,16777216,4096,4194304,440.3827,382.734
26576fd6-a321-4494-b0a9-0f4db125dba6,,,HOME,16777216,4096,4194304,379.9937,351.4493
a35184a6-de02-41db-b5de-6a95d5742304,,,HOME,16777216,4096,4194304,410.3098,383.6329
a05b4f05-649b-4ad2-a8c1-d494acad7ec3,,,HOME,16777216,4096,4194304,372.2096,344.1977
358c3bc9-e2b9-4f66-b690-5df85dc05b2b,,,HOME,16777216,4096,4194304,411.5095,380.992
787bd5bf-86ae-4299-a0b1-2aec581ca8cf,,,HOME,16777216,4096,4194304,417.813,384.1615
3cce3378-0005-4768-bef2-311fa9bc954b,,,HOME,16777216,4096,4194304,538.1719,507.6198
cab77d4a-36b1-4820-b79d-229a54060ae9,,,HOME,16777216,4096,4194304,516.0457,482.4713
5f0884ce-b766-47ee-ba42-0191f9eda7d7,,,HOME,16777216,4096,4194304,455.1386,427.8417
ada84dc2-64d9-4d4c-a1b4-a7c9b66704c2,,,HOME,16777216,4096,4194304,475.5251,438.2982
548c34c3-331d-48d7-955f-242f22c2611d,,,HOME,16777216,4096,81920,797.7176,770.844
a87467d6-1e81-4125-b600-c1c81154b01a,,,HOME,16777216,4096,81920,558.0991,531.7053
0d1d1602-a0af-43f2-ba1e-a0731ba0b761,,,HOME,16777216,4096,81920,626.6247,598.984
d877f1bd-c85e-4b72-aa4d-24eadb4179ce,,,HOME,16777216,4096,81920,868.2925,841.3016
e955d099-7b5f-485a-a6f1-12fadb8852a6,,,HOME,16777216,4096,81920,622.5872,596.9864
5e612d01-76d2-48cc-b057-7b98d7b3cf01,,,HOME,16777216,4096,81920,648.9037,618.8646
80f8c6cd-f80f-4e5f-a852-06d84ef5846f,,,HOME,16777216,4096,81920,703.2185,675.6953
fe70bc19-63d1-4419-a44c-f7377c38d9fb,,,HOME,16777216,4096,81920,2531.9162,2500.0896
8c79d420-4991-4a6c-b835-4d0dbaff963f,,,HOME,16777216,4096,81920,1155.04,1115.5347
1c7979ba-77a0-49c2-8d33-1577a82b0fd9,,,HOME,16777216,4096,81920,1246.2878,1217.5328
bf2bb23c-7c08-4a00-b5ad-504d1c125f25,,,HOME,16777216,4096,4096,220302.2582,220265.7903
8a989e3f-e9c6-4fbf-85f5-18696a8f12c7,,,HOME,16777216,4096,4096,124554.6226,124484.1016
c87b2698-b050-4425-90ac-8a438473ef7b,,,HOME,16777216,4096,4096,146945.3677,146877.2384
27a01185-8513-49dc-a487-d12676cdaa5f,,,HOME,16777216,4096,4096,128895.8308,128831.6472
ba51eecf-1a4c-4cf3-a69c-59e5732c6d2f,,,HOME,16777216,4096,4096,137356.9882,137297.3519
ee356d5d-46d6-46e7-8fb7-555086ae0516,,,HOME,16777216,4096,4096,160381.6145,160308.7507
209d5d18-cb01-4dc8-8c8f-47e38f700bbc,,,HOME,16777216,4096,4096,132203.6095,132119.3581
274cb344-4be5-445d-be01-5b6fd4eefba0,,,HOME,16777216,4096,4096,113779.9038,113675.0985
65aa6922-a248-4000-b275-39ffa19de4c8,,,HOME,16777216,4096,4096,130980.0867,130886.1304
1c8ec278-b492-47c4-b73f-1950cc6dc318,,,HOME,16777216,4096,4096,108057.2137,107972.9399
b4dff74d-84df-4209-938d-45930c3f3ec5,,,HOME,16777216,4096,1,118274.1282,118241.4309
d55b1aeb-98c5-4f74-a6b7-b2c89208699c,,,HOME,16777216,4096,1,134567.2199,134511.2843
feeb1db7-8f56-415e-b752-28d05d07ecaf,,,HOME,16777216,4096,1,105125.634,105064.4718
01f051ba-6e71-427b-8df4-ff36a0736812,,,HOME,16777216,4096,1,108016.9007,107955.5671
e335df4d-ee8d-429d-9f2f-d7601b8601f5,,,HOME,16777216,4096,1,134889.8941,134826.4772
d487c8ec-0312-4ac2-b749-109b429a3dfa,,,HOME,16777216,4096,1,115940.5037,115882.5402
dfc1e079-46a6-490a-a0d2-b9afc858b8b6,,,HOME,16777216,4096,1,160664.2535,160598.332
f9bfcd56-79ea-4b7e-8653-0c5bacf5abfb,,,HOME,16777216,4096,1,118840.3321,118624.4978
6d749e9d-e597-47e4-af22-8a3946628f34,,,HOME,16777216,4096,1,128157.0376,128097.6277
b19b7084-d7f5-4d95-b1c1-0e7d7162b195,,,HOME,16777216,4096,1,126441.1684,126375.2783
3be9dc16-d629-49de-b293-10b8ececda97,,,HOME,8388608,4194304,4194304,298.7989,241.1889
6cf16fa3-3ee4-4914-bf79-f14c739a9b56,,,HOME,8388608,4194304,4194304,246.1602,215.297
04a07315-2797-496d-87d8-7b8cecc4373f,,,HOME,8388608,4194304,4194304,292.1472,251.4748
b65c547d-00a8-4a57-a6d9-c6afaba50692,,,HOME,8388608,4194304,4194304,225.0147,191.8908
f58da9d3-efe0-4133-86fe-7e7ad57faa14,,,HOME,8388608,4194304,4194304,246.6961,219.9035
b24036eb-33ad-4214-86b2-b2013a904bae,,,HOME,8388608,4194304,4194304,322.6161,294.6449
0591e2b3-3b70-4f95-9f2f-04f49b063e9d,,,HOME,8388608,4194304,4194304,253.6707,211.3129
613770fb-f386-4c2f-ab53-45e4e06ee9fc,,,HOME,8388608,4194304,4194304,285.4932,252.4806
53575ddb-aabd-4959-a0fd-87f32a16ace1,,,HOME,8388608,4194304,4194304,256.4259,222.0695
098bae18-118b-4757-a3f1-1e1269688dfd,,,HOME,8388608,4194304,4194304,282.4862,256.0478
9b5e5caa-814d-4fdc-9de6-20d36222be02,,,HOME,8388608,4194304,81920,238.1338,209.7953
4ec6aaf5-9564-486d-ade5-e9a28053b148,,,HOME,8388608,4194304,81920,281.1618,251.3209
c282e8fc-2e32-449b-84d3-38cc6f549fce,,,HOME,8388608,4194304,81920,442.9358,407.966
b7a06ee5-5c20-4214-8200-0e3d602ed684,,,HOME,8388608,4194304,81920,257.81,221.1512
bfadd2ed-8bae-4910-8f9a-68f24004750e,,,HOME,8388608,4194304,81920,242.8592,212.0275
96533345-6e4c-4344-aae1-dd5a6e8a62d2,,,HOME,8388608,4194304,81920,303.8619,270.8482
cdd5e04c-d182-43ef-bca2-fcbe773c10de,,,HOME,8388608,4194304,81920,220.9491,193.2757
16576b5d-1e55-4d12-a899-f1d2e3159c3e,,,HOME,8388608,4194304,81920,356.2951,329.2807
8b7c55ae-fcc9-4c30-a3ed-a6db949a3bef,,,HOME,8388608,4194304,81920,229.9655,201.8699
ca831feb-cd19-4706-b9c3-49b07bb075ed,,,HOME,8388608,4194304,81920,219.6376,193.7654
7d9648e4-6439-441b-b38c-3517bc8370ff,,,HOME,8388608,4194304,4096,242.8628,212.0831
3a84b2ee-cf6c-4aed-bdea-841120bf4ea3,,,HOME,8388608,4194304,4096,250.3746,221.7756
913cb909-d288-47b9-9675-9b130b575484,,,HOME,8388608,4194304,4096,267.5811,237.3556
4a4636b5-5451-4ea2-9c68-974cbd907430,,,HOME,8388608,4194304,4096,332.8337,305.4299
a1e3bc90-4648-4f2d-bed0-861dc15de0fa,,,HOME,8388608,4194304,4096,213.0446,182.7522
821bdaad-add4-405e-b6c1-83624dcbd15e,,,HOME,8388608,4194304,4096,229.1614,201.0556
3c66c561-7868-4042-b345-a8101e9c06ae,,,HOME,8388608,4194304,4096,224.7295,197.4845
64ca3e57-550a-4d63-891a-fda83f113b80,,,HOME,8388608,4194304,4096,248.84,216.5442
9d26bd21-84f5-4300-ab18-99f1dbe2e970,,,HOME,8388608,4194304,4096,227.4682,203.6741
1bab9957-c235-4c30-a85c-53ec73290966,,,HOME,8388608,4194304,4096,230.6967,203.3458
71e919f9-2650-4ae4-bca7-dfd43f4c59b2,,,HOME,8388608,4194304,1,262.7426,234.3961
fa1b1787-2667-4820-8d61-a4c5688f5a99,,,HOME,8388608,4194304,1,593.9307,220.6844
b9e56048-6fa2-43b9-855d-9954b07d6226,,,HOME,8388608,4194304,1,241.4696,213.1217
ad632f6c-1842-4f7d-9f93-23f0bd19f584,,,HOME,8388608,4194304,1,261.0962,229.74
ba273669-431a-41ae-8e0d-d54457bcb973,,,HOME,8388608,4194304,1,240.3562,206.8968
49886f54-fbd8-4750-9b7c-50e6be47cd2d,,,HOME,8388608,4194304,1,213.4776,187.9296
0a1dec93-2897-47ce-92cf-512db34d63f8,,,HOME,8388608,4194304,1,424.1883,386.0002
81fc8810-673b-4874-b677-cb45db825ce2,,,HOME,8388608,4194304,1,331.0681,301.5518
69503221-725e-43d3-8ced-d979e9412ae6,,,HOME,8388608,4194304,1,271.0362,241.8878
f5fc45af-1bc4-4d7f-9069-3ec5c98e9933,,,HOME,8388608,4194304,1,219.7996,194.0206
c0fbacd1-412b-4639-9990-428dc8233d3b,,,HOME,8388608,2097152,4194304,263.5977,234.4588
6c768899-9414-4d41-87cb-c7cbc3f8dcc4,,,HOME,8388608,2097152,4194304,247.7411,221.4528
19bdc1d1-15b2-46c7-970c-1550f0661cd0,,,HOME,8388608,2097152,4194304,205.0619,177.4302
e6ac64d7-bbd1-4813-9122-4070129f9b00,,,HOME,8388608,2097152,4194304,202.1385,176.5649
9ed5687d-382a-47bb-bb43-ce45880559ed,,,HOME,8388608,2097152,4194304,276.0315,242.7159
c55c247f-7e86-431e-97ae-646de223f0ee,,,HOME,8388608,2097152,4194304,222.6185,197.1863
a9d45b46-2448-4bc3-a045-95ee990042d2,,,HOME,8388608,2097152,4194304,236.7616,210.8285
70c53ed0-2bf8-424c-a0d4-ef7cd6402204,,,HOME,8388608,2097152,4194304,219.1324,191.4085
008998e9-a294-456d-87c5-6db6c76af674,,,HOME,8388608,2097152,4194304,238.0641,207.388
283f12d1-aa9b-4b66-97bf-908c0cb112ef,,,HOME,8388608,2097152,4194304,215.5971,186.0049
1cb77be7-bceb-4d0a-bc7e-bb03f30a5e70,,,HOME,8388608,2097152,2097152,253.7723,226.297
14966920-a37f-4f8c-bfa6-4c816282581e,,,HOME,8388608,2097152,2097152,248.788,220.6803
a321c520-40f7-4a0c-99dd-b1cea1d2523d,,,HOME,8388608,2097152,2097152,293.5922,259.2115
a5070753-1af0-4e69-833f-412aab888bce,,,HOME,8388608,2097152,2097152,292.6968,265.0757
3d48dfd5-c779-44d9-aaab-313ecbbe30eb,,,HOME,8388608,2097152,2097152,313.8215,283.8015
1d50c25f-c9fd-41d7-98c1-21b2b1316027,,,HOME,8388608,2097152,2097152,318.9247,289.6633
07e836b5-5825-4c60-8973-40109bd17aee,,,HOME,8388608,2097152,2097152,256.4173,229.7273
adc47646-980c-4a5f-ae4d-624a5a28025f,,,HOME,8388608,2097152,2097152,471.6509,443.7289
8a06f0cb-6172-4564-bcda-100ae1687167,,,HOME,8388608,2097152,2097152,376.7864,348.2861
c877eac4-7896-4144-9959-b4e5d2e69bc2,,,HOME,8388608,2097152,2097152,429.1737,400.059
379069ec-85e6-4c6f-afdc-47483510fd6d,,,HOME,8388608,2097152,81920,289.0631,262.5081
24034327-b847-46ee-9264-36a1edd7e181,,,HOME,8388608,2097152,81920,335.1862,309.0344
4874b481-33bf-4bac-b5ed-a24a723aa159,,,HOME,8388608,2097152,81920,407.2993,381.4099
2b7c32c3-c757-4fe8-8229-a060c368c354,,,HOME,8388608,2097152,81920,407.5588,375.8016
2f889c25-f08c-4b2a-9ee2-7c219e935ac3,,,HOME,8388608,2097152,81920,349.4866,320.7469
107f6265-8fc6-4475-95fc-5bf14987e8be,,,HOME,8388608,2097152,81920,342.5365,313.6148
fabb2aa1-9be5-4687-ba08-b68e3dbf194f,,,HOME,8388608,2097152,81920,739.1019,713.0586
ba2d014a-2424-4592-baf8-67bdf39ceb01,,,HOME,8388608,2097152,81920,282.4313,254.9967
59d533e7-aa6a-4a15-8332-9ed5fc731a26,,,HOME,8388608,2097152,81920,337.5765,302.0946
b673c0e0-a15d-4680-b454-e9e150341e55,,,HOME,8388608,2097152,81920,314.4915,286.1077
d495f737-228d-4e69-b6cb-a6a6053e9494,,,HOME,8388608,2097152,4096,321.9785,296.315
25ec4553-4412-4ce2-ab88-d09f291081a0,,,HOME,8388608,2097152,4096,292.821,267.5715
1808f20b-7fe1-4058-9b3d-38a1898dfcaa,,,HOME,8388608,2097152,4096,323.2523,297.3434
6156fe92-2628-4a53-b9a0-d9317d8aac2f,,,HOME,8388608,2097152,4096,368.9109,338.6717
22ffc3a8-7ec8-4fd9-a72c-5764381845ef,,,HOME,8388608,2097152,4096,311.4822,283.7875
8223925b-9fbb-4206-838d-cb7866206ca7,,,HOME,8388608,2097152,4096,315.1984,285.0489
e3515a97-97ea-4f82-88a8-427ece187ff3,,,HOME,8388608,2097152,4096,301.7819,272.1398
9c8b07f9-88d9-48ab-91d0-21122a0bee6c,,,HOME,8388608,2097152,4096,257.0111,229.3524
f3a586c2-2f73-4ab3-a763-c75ff24c6743,,,HOME,8388608,2097152,4096,243.6331,217.9857
4bc0ac0d-36e4-4f4a-95f2-c514bc838889,,,HOME,8388608,2097152,4096,291.2469,256.3376
5df4a4bd-4280-4d19-93f6-a5e5d025d61c,,,HOME,8388608,2097152,1,289.2157,260.3648
d8c12e3a-ec20-48a6-b2df-9f7a9e663c51,,,HOME,8388608,2097152,1,294.7995,250.9003
847e0a42-a7f7-4ed4-9f1f-5095f54e5368,,,HOME,8388608,2097152,1,267.7758,239.3987
e7581fb9-4dbc-46ec-beab-878d273e2107,,,HOME,8388608,2097152,1,347.1159,320.4125
33228af2-2ac0-448e-9b81-58de7126fc66,,,HOME,8388608,2097152,1,408.9991,379.559
814196b0-2099-461c-88dc-bf192e90c04b,,,HOME,8388608,2097152,1,342.1497,311.8223
da39b7a1-d58b-46a6-b9ae-e879faf3d25c,,,HOME,8388608,2097152,1,251.7804,220.2206
5080ae1c-1255-4a4a-948f-b6b9a69ddeca,,,HOME,8388608,2097152,1,290.5026,265.3053
f53d17d2-ea54-4dfd-b7a7-3ad6bd87bbf6,,,HOME,8388608,2097152,1,299.1462,269.9865
9c2df938-4215-4147-9c3b-52a42c07a96f,,,HOME,8388608,2097152,1,283.3569,255.0328
fc91fc7d-1881-4a2c-a585-024e51514511,,,HOME,8388608,1048576,4194304,246.0327,218.0116
4ada20a1-d042-4d68-b64c-f81a00f0aaf7,,,HOME,8388608,1048576,4194304,221.2741,188.2701
2a459760-db2d-43a6-8c95-489a5f930922,,,HOME,8388608,1048576,4194304,295.4682,266.3756
c5a8175d-57de-4b51-8406-22fa04315cfb,,,HOME,8388608,1048576,4194304,206.5965,181.0218
2bde29c5-1fa0-4efa-aed7-95814886d364,,,HOME,8388608,1048576,4194304,233.1079,199.562
9424e43d-42bd-4d9a-8754-11231eb9e7fd,,,HOME,8388608,1048576,4194304,228.0704,197.9058
69e3c780-d6d1-4bd8-91cc-ebb91aedc639,,,HOME,8388608,1048576,4194304,387.4793,359.3946
086841ae-2ce0-4b78-a0a6-b72e0b13b1d6,,,HOME,8388608,1048576,4194304,440.4297,405.2563
7370daaa-1c22-423c-910d-b61903ae188e,,,HOME,8388608,1048576,4194304,221.0539,190.455
82bb07e2-2f20-4e17-a134-919335b62b08,,,HOME,8388608,1048576,4194304,215.1587,189.3999
b7c1aa78-9bfe-4b02-afe8-badc982148e8,,,HOME,8388608,1048576,1048576,378.4183,345.729
84c61fd1-be62-46ad-9bd8-114181e4b2a5,,,HOME,8388608,1048576,1048576,393.3565,345.132
d8b6770d-13fd-4089-b4c5-0eecfa009041,,,HOME,8388608,1048576,1048576,427.6422,395.5683
b812f0cb-3aa9-4169-8a3c-e540f82f5618,,,HOME,8388608,1048576,1048576,352.5279,319.4547
b2cc8842-83fe-4a6e-8719-e75ba60172e5,,,HOME,8388608,1048576,1048576,357.3331,314.8174
0beed801-f745-4acd-a228-609cad35ee07,,,HOME,8388608,1048576,1048576,349.2732,321.1498
a679a0cd-9319-4abf-b97d-ca16e16579ae,,,HOME,8388608,1048576,1048576,495.9476,470.7259
dd5689b3-8d4d-4860-8bca-cf587cc40540,,,HOME,8388608,1048576,1048576,370.7689,343.7172
fdb38bed-8f81-4205-ab1a-6fe3abb05b73,,,HOME,8388608,1048576,1048576,345.6143,319.546
8a436aba-269c-455f-b46b-db37087bbeff,,,HOME,8388608,1048576,1048576,325.8426,298.3454
282d2db3-1d41-4f83-b207-d8de3a0c1158,,,HOME,8388608,1048576,81920,331.286,302.535
d1b244ab-6a9b-4d79-b625-7a7d15bda6ab,,,HOME,8388608,1048576,81920,334.0519,306.9368
2807f173-362b-4a35-a4da-35a867c25863,,,HOME,8388608,1048576,81920,399.2755,373.8919
d635e9aa-2449-4616-be13-efc1e96112b3,,,HOME,8388608,1048576,81920,616.1798,584.8093
41c721c8-903d-44d5-bd2e-6f3cd5767a27,,,HOME,8388608,1048576,81920,330.5168,300.4225
1903300d-5b07-4508-b7ac-7567a505ab79,,,HOME,8388608,1048576,81920,575.6691,546.5946
4a9dee2e-b6ec-49f9-ac82-dd6073cb4338,,,HOME,8388608,1048576,81920,421.2536,395.4271
37ec9ffe-bd2c-4c03-b5a6-5e5cb814f936,,,HOME,8388608,1048576,81920,454.6644,426.9306
cfb7516f-2304-4643-9798-b5d9e10b5090,,,HOME,8388608,1048576,81920,541.9321,511.2973
37c1c6df-66ac-42ad-97e2-cc0cf0472f87,,,HOME,8388608,1048576,81920,574.1686,543.3331
695a68f9-b0d7-4be9-b036-085e08291a46,,,HOME,8388608,1048576,4096,517.3509,481.2865
81c9a094-588f-4c95-a41b-f2ed4721e58b,,,HOME,8388608,1048576,4096,424.3538,392.8277
f89959c7-8903-4cc3-baf2-b06197accce7,,,HOME,8388608,1048576,4096,322.1905,283.7186
09bde6c3-d121-4ace-a3c1-430c41af8c0c,,,HOME,8388608,1048576,4096,400.7323,372.9211
7670dcab-dbea-4786-975d-3591bf99e849,,,HOME,8388608,1048576,4096,349.9409,323.8081
d0b5058e-3d3a-4fcd-a4be-62274691de4b,,,HOME,8388608,1048576,4096,321.7968,284.3175
c5ada926-3c3d-4e10-a364-9e7b52106113,,,HOME,8388608,1048576,4096,521.8392,494.9128
03a162f2-471d-4e35-82c6-5d6f26bf762c,,,HOME,8388608,1048576,4096,312.4383,284.937
b8175d30-e5d3-4b33-848f-5a791b12de27,,,HOME,8388608,1048576,4096,336.929,309.4109
6189d4dd-cda3-4cfe-963b-addf5bb2c33c,,,HOME,8388608,1048576,4096,404.9979,372.062
93173a61-84d1-403e-8efb-1b19b549ae44,,,HOME,8388608,1048576,1,490.9251,464.0672
1a75a592-56c4-4836-b85a-e1241776df99,,,HOME,8388608,1048576,1,412.1377,385.5674
713bb255-6530-4870-b4d9-c131bad838d2,,,HOME,8388608,1048576,1,331.2803,295.582
cb57759c-3e17-43ea-aed8-5f421d1ab826,,,HOME,8388608,1048576,1,320.3404,288.0355
a9ff09b0-359b-4f06-8dab-5c6595937917,,,HOME,8388608,1048576,1,331.3652,299.5351
e120c2f8-5cf5-450d-aed6-4d1631a0a95a,,,HOME,8388608,1048576,1,546.4759,514.9813
c400e04d-00bb-46a0-9c68-2d3565a52b73,,,HOME,8388608,1048576,1,797.6254,762.8463
1657faf1-63d4-4e6c-bc93-a96a3c48ef88,,,HOME,8388608,1048576,1,333.2212,301.3076
903076b8-af68-4c99-9db8-0e121dfd6a02,,,HOME,8388608,1048576,1,389.1803,362.8554
fc88eeab-b312-4f93-b3d7-9bd8917d92de,,,HOME,8388608,1048576,1,346.6767,319.624
6ea02ad6-9391-4892-bf56-d53db493cdf3,,,HOME,8388608,81920,4194304,286.9398,256.8363
99c5437d-971c-410b-aa64-c7fbc0e43cd1,,,HOME,8388608,81920,4194304,235.6386,207.8979
0df684ef-1d80-4ed6-922e-a47dd69ba43c,,,HOME,8388608,81920,4194304,265.2422,233.2072
d4f6067e-beb3-4ce7-97e4-84b69833d6fe,,,HOME,8388608,81920,4194304,251.5058,222.5876
251bf033-8709-4671-900a-9bf36fc7f7b6,,,HOME,8388608,81920,4194304,248.2759,212.8828
380fb84d-7ac5-4343-b0ea-18fc8ac04e4e,,,HOME,8388608,81920,4194304,236.2254,198.5698
deeedad6-5601-4c7a-b734-ce470add4238,,,HOME,8388608,81920,4194304,246.5087,215.7747
013dc47b-5553-4287-a6e1-9c0959ccbb44,,,HOME,8388608,81920,4194304,245.5387,219.3616
64edbfb6-2373-43f5-8654-8f3b4a1bd670,,,HOME,8388608,81920,4194304,234.0564,205.4216
ba5fb4a7-1d31-43cd-84ad-e6714cb01aab,,,HOME,8388608,81920,4194304,260.1942,234.783
bf75d472-07e4-4185-833d-50547801e316,,,HOME,8388608,81920,81920,3119.5924,3087.4768
21c46ce7-0248-481f-ba0e-e39fb964a9c7,,,HOME,8388608,81920,81920,3936.5676,3892.3311
e89ab6ca-1e92-448b-ba0b-3a0c0d233228,,,HOME,8388608,81920,81920,3300.155,3269.3401
bc92e6b7-6949-4900-8af8-2ea5843aca7d,,,HOME,8388608,81920,81920,3261.3544,3234.5296
8769cf39-3d4a-4596-b4d3-8d1ed29f9cbf,,,HOME,8388608,81920,81920,3510.0216,3470.2195
9e66786c-4394-434a-88f4-a22be0142793,,,HOME,8388608,81920,81920,2942.4077,2910.7306
80e5cda8-14cf-4fde-b16b-a23ef7e4a506,,,HOME,8388608,81920,81920,3169.6343,3132.6468
20b41165-b05b-4aee-911c-2d72fa20d994,,,HOME,8388608,81920,81920,2528.6519,2495.0455
0a8a7059-7033-46e4-9448-0b0c8c018f86,,,HOME,8388608,81920,81920,3143.476,3094.3943
7967ec0e-b89f-4fdb-af77-932e4861e5db,,,HOME,8388608,81920,81920,3185.4366,3148.3636
a092762e-bd03-4207-aa56-4c0dc0677ef9,,,HOME,8388608,81920,4096,3095.4354,3065.6054
27dbf83c-41fe-486d-ab66-e1ba1a54d06f,,,HOME,8388608,81920,4096,3233.6277,3088.4486
3a453779-00ae-4455-bc2b-a998bd45ae0e,,,HOME,8388608,81920,4096,4207.5007,3452.8806
3177621b-1504-4395-999e-5d7d8ceb6f89,,,HOME,8388608,81920,4096,2606.2411,2539.6864
6edbc0e0-797c-4a6d-ac15-0a01d31640e6,,,HOME,8388608,81920,4096,3376.4752,3341.4799
18e6233a-fec6-4bc4-9554-f12a1001d5e6,,,HOME,8388608,81920,4096,2680.753,2642.1414
e51901d8-7427-44d4-aecc-8367622dee7e,,,HOME,8388608,81920,4096,3194.8925,3154.2082
31d0461c-b4b4-437e-a944-cbdd8ecae2f3,,,HOME,8388608,81920,4096,3147.5712,3114.5125
25a6f165-f311-4a08-b93a-cca39858ce55,,,HOME,8388608,81920,4096,3027.9414,2996.3659
b36696a8-5744-41b1-98cb-5fb428ea996b,,,HOME,8388608,81920,4096,2399.3631,2355.6179
57b9cd73-5f9d-4884-8f17-64b3ea64ff01,,,HOME,8388608,81920,1,3118.9267,3078.6024
301434ba-a04b-451e-a7ac-1f67550fb173,,,HOME,8388608,81920,1,3113.2758,3079.5794
8dc4a3b6-21ec-4ee8-93ac-2e1cba66d973,,,HOME,8388608,81920,1,3066.8103,3040.2329
fbd908ee-73a8-4655-819c-8c9bb8e183b7,,,HOME,8388608,81920,1,3419.8924,3229.7726
afc2a7fc-7daa-438e-b6e4-dbb5669af1ca,,,HOME,8388608,81920,1,2985.3028,2946.2448
804ad26d-22f8-4562-9bda-438906db1355,,,HOME,8388608,81920,1,2289.3772,2254.3724
fb2bd571-92f8-4641-a6f1-630dfd8f6a71,,,HOME,8388608,81920,1,3050.2521,3019.5508
8fec8ea4-11b5-4f93-8386-85d385a7f0d2,,,HOME,8388608,81920,1,2618.5656,2574.8014
a05e4e39-b3c2-4812-ae64-96a3b34e9b70,,,HOME,8388608,81920,1,3710.9033,3457.9828
4708540f-1513-4de5-9562-e59078ec25ef,,,HOME,8388608,81920,1,2968.2236,2937.1242
6b847dc6-5b58-4513-8a5a-4de74cba21d9,,,HOME,8388608,4096,4194304,213.817,181.0362
0153f1a8-aec4-447c-b0a6-f3d524ee7557,,,HOME,8388608,4096,4194304,208.6466,176.663
b7cb984b-f383-4195-8213-f9cfcdc20100,,,HOME,8388608,4096,4194304,244.554,218.217
a759c383-2857-41ef-822a-7749c288f947,,,HOME,8388608,4096,4194304,204.1342,177.9542
11a77f48-262b-46d2-a173-b406d649c1c7,,,HOME,8388608,4096,4194304,208.2828,179.729
d66c13fb-7981-419e-a7d7-425b6f7e8d45,,,HOME,8388608,4096,4194304,214.5222,189.2688
802dfba3-84fc-4756-bece-b258177b41b8,,,HOME,8388608,4096,4194304,222.9144,190.787
f6ebb499-2ba0-4d4c-8db1-f011b8ac8714,,,HOME,8388608,4096,4194304,226.564,198.9646
3d5d0fe4-3db8-4cc7-9883-f7ee4a30bfad,,,HOME,8388608,4096,4194304,200.6766,173.6883
033377d1-687c-4723-9988-112a6599fbe3,,,HOME,8388608,4096,4194304,225.3248,199.3495
4311e532-9682-4bd8-800d-d78e89e6ba82,,,HOME,8388608,4096,81920,333.6059,286.4878
9c1d024f-4ff7-4715-af31-f2cb5f7149d4,,,HOME,8388608,4096,81920,310.0455,277.861
3193f183-3d31-4497-ae55-3314c5c9b134,,,HOME,8388608,4096,81920,367.4234,333.9239
f9a54e0c-91b4-46a6-a8e5-e3f425c837c2,,,HOME,8388608,4096,81920,351.9003,325.4352
1c9a74ff-44b9-41f4-b0b1-f24c44d1c3ae,,,HOME,8388608,4096,81920,416.0122,378.7197
89b85fc2-12de-461f-a83f-93009526f0db,,,HOME,8388608,4096,81920,365.7709,330.5788
6c612a4d-11c6-44a7-82a1-62eda4913272,,,HOME,8388608,4096,81920,303.357,272.8103
f7547d2e-9397-41f4-8c3d-b2a6e4c5cdec,,,HOME,8388608,4096,81920,367.3591,343.1667
ea0313d1-406d-46c9-8556-c2a550aa3e1d,,,HOME,8388608,4096,81920,287.0708,261.2812
dac3e25a-291e-4cb3-b8f4-02409c5ed964,,,HOME,8388608,4096,81920,366.5031,299.7945
e4492bd1-6a99-4846-93e7-753fdb5da841,,,HOME,8388608,4096,4096,43652.3042,43581.7608
b084667e-5fa5-461e-89c5-cd87fc3f9e5c,,,HOME,8388608,4096,4096,46630.323,46571.1826
f8e1bcb1-9f44-4bea-b5a2-9b389909f4be,,,HOME,8388608,4096,4096,47006.817,46939.2789
a4373a7f-dec7-4fc2-abbe-7bb94d6bea11,,,HOME,8388608,4096,4096,48879.0363,48820.8387
a4b3a958-b675-4731-b4ea-e9622fbe0213,,,HOME,8388608,4096,4096,48727.4159,48650.8229
76ac2d2e-ea30-4a14-b54f-4022cdf2da72,,,HOME,8388608,4096,4096,52284.1827,52221.6351
cc136673-dcb5-4451-8dcf-df14f2f79575,,,HOME,8388608,4096,4096,62604.653,62530.1964
56d7e0cc-2ea7-474e-973c-da3ab6076958,,,HOME,8388608,4096,4096,54892.3302,54526.1471
